Time,Name,X,Y,Force,Angle,Speed,SAngle
0.550000,Cannon,52.117722,48.297138,12.000000,0.785398,51.078819,0.373922
0.550000,Earth,0.000000,0.000000,0.000000,0.826571,0.000000,0.970302

0.560000,Cannon,52.304722,48.773056,12.000000,0.785398,51.188828,0.374859
0.560000,Earth,0.000000,0.000000,0.000000,0.823428,0.000000,0.969196

0.570000,Cannon,52.492569,49.249821,12.000000,0.785398,51.298878,0.375793
0.570000,Earth,0.000000,0.000000,0.000000,0.820324,0.000000,0.968113

0.580000,Cannon,52.681267,49.727436,12.000000,0.785398,51.408974,0.376723
0.580000,Earth,0.000000,0.000000,0.000000,0.817260,0.000000,0.967050

0.590000,Cannon,52.870811,50.205898,12.000000,0.785398,51.519115,0.377648
0.590000,Earth,0.000000,0.000000,0.000000,0.814234,0.000000,0.966008

0.600000,Cannon,53.061207,50.685211,12.000000,0.785398,51.629299,0.378570
0.600000,Earth,0.000000,0.000000,0.000000,0.811246,0.000000,0.964987

0.610000,Cannon,53.252449,51.165371,12.000000,0.785398,51.739529,0.379488
0.610000,Earth,0.000000,0.000000,0.000000,0.808296,0.000000,0.963985

0.620000,Cannon,53.444538,51.646381,12.000000,0.785398,51.849800,0.380401
0.620000,Earth,0.000000,0.000000,0.000000,0.805383,0.000000,0.963003

0.630000,Cannon,53.637478,52.128239,12.000000,0.785398,51.960114,0.381311
0.630000,Earth,0.000000,0.000000,0.000000,0.802507,0.000000,0.962040

0.640000,Cannon,53.831264,52.610947,12.000000,0.785398,52.070473,0.382217
0.640000,Earth,0.000000,0.000000,0.000000,0.799667,0.000000,0.961096

0.650000,Cannon,54.025902,53.094501,12.000000,0.785398,52.180874,0.383120
0.650000,Earth,0.000000,0.000000,0.000000,0.796862,0.000000,0.960170

0.660000,Cannon,54.221386,53.578903,12.000000,0.785398,52.291317,0.384018
0.660000,Earth,0.000000,0.000000,0.000000,0.794093,0.000000,0.959262

0.670000,Cannon,54.417721,54.064156,12.000000,0.785398,52.401802,0.384913
0.670000,Earth,0.000000,0.000000,0.000000,0.791358,0.000000,0.958372

0.680000,Cannon,54.614902,54.550255,12.000000,0.785398,52.512325,0.385804
0.680000,Earth,0.000000,0.000000,0.000000,0.788657,0.000000,0.957499

0.690000,Cannon,54.812931,55.037205,12.000000,0.785398,52.622894,0.386691
0.690000,Earth,0.000000,0.000000,0.000000,0.785990,0.000000,0.956643

0.700000,Cannon,55.011810,55.525002,12.000000,0.785398,52.733501,0.387574
0.700000,Earth,0.000000,0.000000,0.000000,0.783356,0.000000,0.955804

0.710000,Cannon,55.211536,56.013649,12.000000,0.785398,52.844151,0.388454
0.710000,Earth,0.000000,0.000000,0.000000,0.780755,0.000000,0.954981

0.720000,Cannon,55.412113,56.503143,12.000000,0.785398,52.954842,0.389330
0.720000,Earth,0.000000,0.000000,0.000000,0.778187,0.000000,0.954174

0.730000,Cannon,55.613537,56.993488,12.000000,0.785398,53.065575,0.390202
0.730000,Earth,0.000000,0.000000,0.000000,0.775650,0.000000,0.953382

0.740000,Cannon,55.815811,57.484680,12.000000,0.785398,53.176346,0.391071
0.740000,Earth,0.000000,0.000000,0.000000,0.773144,0.000000,0.952607

0.750000,Cannon,56.018932,57.976719,12.000000,0.785398,53.287155,0.391936
0.750000,Earth,0.000000,0.000000,0.000000,0.770670,0.000000,0.951846

0.760000,Cannon,56.222900,58.469608,12.000000,0.785398,53.398010,0.392798
0.760000,Earth,0.000000,0.000000,0.000000,0.768226,0.000000,0.951099

0.770000,Cannon,56.427719,58.963345,12.000000,0.785398,53.508900,0.393656
0.770000,Earth,0.000000,0.000000,0.000000,0.765812,0.000000,0.950368

0.780000,Cannon,56.633385,59.457932,12.000000,0.785398,53.619827,0.394510
0.780000,Earth,0.000000,0.000000,0.000000,0.763427,0.000000,0.949650

0.790000,Cannon,56.839901,59.953365,12.000000,0.785398,53.730793,0.395361
0.790000,Earth,0.000000,0.000000,0.000000,0.761073,0.000000,0.948946

0.800000,Cannon,57.047264,60.449650,12.000000,0.785398,53.841801,0.396209
0.800000,Earth,0.000000,0.000000,0.000000,0.758747,0.000000,0.948256

0.810000,Cannon,57.255478,60.946781,12.000000,0.785398,53.952850,0.397053
0.810000,Earth,0.000000,0.000000,0.000000,0.756449,0.000000,0.947579

0.820000,Cannon,57.464539,61.444759,12.000000,0.785398,54.063934,0.397893
0.820000,Earth,0.000000,0.000000,0.000000,0.754180,0.000000,0.946915

0.830000,Cannon,57.674450,61.943588,12.000000,0.785398,54.175056,0.398730
0.830000,Earth,0.000000,0.000000,0.000000,0.751938,0.000000,0.946264

0.839999,Cannon,57.885208,62.443264,12.000000,0.785398,54.286217,0.399564
0.839999,Earth,0.000000,0.000000,0.000000,0.749723,0.000000,0.945626

0.849999,Cannon,58.096813,62.943790,12.000000,0.785398,54.397415,0.400394
0.849999,Earth,0.000000,0.000000,0.000000,0.747536,0.000000,0.944999

0.859999,Cannon,58.309269,63.445164,12.000000,0.785398,54.508648,0.401220
0.859999,Earth,0.000000,0.000000,0.000000,0.745375,0.000000,0.944385

